variable,GHG,GHG,GHG,GHG,GHG,Nat,Nat,Nat,Nat,Nat,OHF,OHF,OHF,OHF,OHF,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,bc_snow,bc_snow,bc_snow,bc_snow,bc_snow,ch4,ch4,ch4,ch4,ch4,co2,co2,co2,co2,co2,contrails,contrails,contrails,contrails,contrails,h2o_strat,h2o_strat,h2o_strat,h2o_strat,h2o_strat,halogen,halogen,halogen,halogen,halogen,land_use,land_use,land_use,land_use,land_use,n2o,n2o,n2o,n2o,n2o,o3,o3,o3,o3,o3,solar,solar,solar,solar,solar,volcanic,volcanic,volcanic,volcanic,volcanic,Ant,Ant,Ant,Ant,Ant,Tot,Tot,Tot,Tot,Tot,Res,Res,Res,Res,Res
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,0.21789394867754155,0.2523110255137947,0.31500153415930643,0.34325978163660104,0.2829084063787338,0.013972003314374648,0.03947659969508943,0.10848386063981118,0.1344043323724664,0.07384669170875609,-0.22832312240428168,-0.18836055808898872,-0.0986157834898505,-0.07244673715879073,-0.13911849921320055,-0.22435959478007492,-0.17264591845287608,-0.0831352421784352,-0.06023036231716192,-0.1215075905463315,-0.09243821017891916,-0.066394878940721,-0.016610323215255882,0.004672017686148248,-0.03777264989262494,0.00014667200669527187,0.0028794529611191376,0.01632950665753875,0.028738577216654133,0.007325547740904093,0.04967460625188527,0.0574198329982576,0.0804893653920139,0.09017364441490462,0.06847040419484483,0.14600547460095972,0.17096700553539973,0.2142711807889109,0.23290064659615314,0.19252017251034953,2.030233144310131e-05,3.507774128710942e-05,0.00012197746845586159,0.00017982174258645658,6.62670207725313e-05,0.00016917111319979044,0.0015658933416902335,0.00879688165995231,0.013849159324243328,0.003966829359931112,0.0005102300565808625,0.0006883968976776784,0.0011168496605937779,0.0012863710192183328,0.000897374160670078,-0.09720979137876985,-0.06033949016194358,-0.016852906599637917,-0.009442524017839017,-0.032583382624891515,0.015262585826894793,0.01773943357910637,0.02379415715875957,0.026394222535123572,0.020683678828711374,0.014079246593811797,0.02175074199012346,0.07445314145310063,0.12033494911400341,0.040189594595168306,-0.000684033591197772,0.0011835133687587804,0.0096690446732709,0.01481979883739234,0.004690726647561882,0.012949827053346154,0.036581217001339206,0.10034412128003628,0.12443759199210191,0.0683440916636,0.08245328760995861,0.1089190980211368,0.1687103040735358,0.18446174679210636,0.14186239374867238,0.15876755744028154,0.18093623281680782,0.2452371014527523,0.2672653050380374,0.21254132231014924,0.03251725155629066,0.08121327362888167,0.2775227183410945,0.32635405279259755,0.17161010000630836
1942,0.22228228902923083,0.2573956213927329,0.3213906370655147,0.35022781233701555,0.28863325611063095,0.013877271944490809,0.039157811038083364,0.10782995293842072,0.13382207190674972,0.07323842799885409,-0.23439568415307263,-0.193998343016737,-0.10245579087105006,-0.07546114210716834,-0.1439457081890975,-0.2303992782604236,-0.17775284195007535,-0.08609855877987377,-0.062430289976324785,-0.12555898910589852,-0.09648977621202433,-0.0693454113886043,-0.017427730696025153,0.004676695221777443,-0.0394918032043973,0.00015092312467602703,0.002963517727003011,0.016793518050943132,0.029551948749645448,0.0075353178279253695,0.05052417837222003,0.058407966687165955,0.08189154141151007,0.09175331039226362,0.06965538059419416,0.14904662812198718,0.1745228974299867,0.21876190980704957,0.23778707785037137,0.19654055035370824,2.2710561861331743e-05,3.922305622929676e-05,0.0001361591799421829,0.00020046129215891214,7.402150090384122e-05,0.00017231906668152157,0.0015946469482065707,0.008959642977963972,0.01410622621531447,0.004040057586737795,0.0005785393943597843,0.000780369757744816,0.0012649380568597363,0.0014567521726093604,0.0010167371499983154,-0.09786622162089298,-0.06078384286980779,-0.016971610222732535,-0.009516223144189153,-0.03282009400774011,0.015552226020840743,0.01807555402330429,0.02424263964347558,0.026890446368522516,0.021074717765809,0.014379295306377706,0.022215656415292447,0.07604987005359,0.12291995838469369,0.04105007818121113,-0.0017676529137181803,0.00027596011025524434,0.007444146052743137,0.012047222070504227,0.0031317156675343904,0.013161805510765009,0.03716873928339739,0.10205507676197646,0.12659081726177177,0.06945735547935697,0.08307386107566556,0.10950330571215501,0.17006728408340335,0.18618668534783203,0.1427348972915355,0.15919523842404543,0.18130419497297642,0.24580983262247652,0.2681568740313484,0.21293637925811681,-0.009608470306774359,0.043414297476569726,0.23851832932045447,0.29539064660454584,0.13657154533152616
1943,0.22650857779951047,0.2622863335680388,0.32756695104528183,0.3569764197872284,0.2941518334997583,0.012551029585392106,0.035186381283808,0.09847884242391457,0.12343903474694601,0.06604816655246677,-0.24024908691529107,-0.19907037303868585,-0.10550958029414477,-0.07766753233241198,-0.14799001158878478,-0.2365783511630298,-0.18271898729081712,-0.08878125404741882,-0.06442937553181706,-0.1292896299728038,-0.09991484004462488,-0.07182139981773504,-0.01808446205560201,0.004730259849326593,-0.04091932926978442,0.0001554967280964549,0.003053680405660012,0.01729351415441875,0.030428961431661707,0.007761180038195899,0.051403755026415504,0.05942969632695037,0.08333683163534301,0.09337876921533353,0.07087872437078296,0.15179100269296456,0.1777291356874164,0.22286312064033872,0.24226357045851732,0.20018717329681912,2.5178965957879306e-05,4.347020848148815e-05,0.0001506950610344729,0.00022162104784626257,8.196913955094724e-05,0.00017554714562545277,0.0016244759701969037,0.009128123146711806,0.014371913603260294,0.004115912193400262,0.000659542269718513,0.0008893974138773099,0.0014409417192727903,0.0016596739577615113,0.001158373832272676,-0.09835887785788626,-0.061130513180655356,-0.017062661499438598,-0.009575734256985874,-0.033003511715112635,0.015925449474608847,0.01850642613992927,0.02480788482697592,0.027512099185814737,0.021571583960302065,0.014696488571929175,0.02270607870431796,0.07773108262870602,0.12564044074061845,0.04195702474776646,-0.004163366832237532,-0.0014234037839726053,0.0045354225080096525,0.00836279359461063,0.0010815262132068688,0.012282250506695734,0.03452508243052885,0.09603292410993186,0.12007760408256064,0.06471165823134487,0.0841347003807019,0.11057202015576223,0.1719005752185857,0.1883586636271736,0.14411265039892332,0.15596950338064997,0.17746057570529516,0.2391565609443391,0.26094471929539254,0.20776260079987152,0.015194738660321247,0.059233575405285,0.24962899849304115,0.3034190859869497,0.1493191870522388
1944,0.23028952037961087,0.2666559772924334,0.3331731822403793,0.36312961073555466,0.29912527516258924,0.01098496323596202,0.030528651852407645,0.0875375150799023,0.1112303485955931,0.057794832234848985,-0.2438787756232778,-0.20206408449375332,-0.10690725183339021,-0.078295405895477,-0.1501540891990822,-0.24111700765860775,-0.18620066714412759,-0.09050133169266475,-0.06569077129728192,-0.1317687831290381,-0.10204670543516266,-0.07334493331495592,-0.018452887347137015,0.0048722801761250465,-0.041780693587977376,0.000159092602536478,0.00312398021683303,0.017690132439635523,0.03112509094681346,0.007939425340144711,0.05226028814930615,0.06042590407223463,0.08475025734460803,0.0949699840201812,0.07207332539779122,0.15406673517094047,0.18038286244178195,0.22634568219079254,0.24608905033727352,0.20324510788330508,2.7746122149405633e-05,4.789041627319195e-05,0.00016582780176625534,0.0002436777164142124,9.02431875831307e-05,0.00017872273635961524,0.0016536079420972653,0.009292941529906075,0.014632232414526688,0.004190125735341132,0.0007558975251261571,0.0010186687778662373,0.0016494040272492171,0.0019000982489112486,0.0013261845963663647,-0.09874042046666949,-0.06141215387272444,-0.017135065409761802,-0.00962658979591974,-0.033152041423411445,0.01633070531884762,0.01897481538220286,0.025423961624794877,0.028189685723927382,0.022112456534943252,0.015033564800772066,0.023226866223656113,0.07951432233323136,0.12852278486913987,0.04291948764799819,-0.006796675557978389,-0.003637714346807711,0.0023063441613990574,0.005496131642365859,-0.00026252941745093857,0.011115614528947899,0.03106695255234302,0.08794963242567728,0.1111641240150556,0.058548655573996515,0.08680863444696632,0.11320183998438195,0.17487141102355966,0.19150412046271448,0.1468702329423086,0.15293044849808426,0.1740274726539076,0.23256877860498548,0.25345872455139684,0.2030208120862843,0.15782236784997022,0.20106949409371017,0.3896109685888814,0.4385814126781735,0.2971729741060905
1945,0.233488544945097,0.2703477633549475,0.33802834598719494,0.3684891299950193,0.3033851674184082,0.011297292742403625,0.03157387600515428,0.08895998405004454,0.11273996757965249,0.05925687452032145,-0.24197521920714235,-0.1999520614423138,-0.10451772144910042,-0.0756500488228752,-0.14785943016519654,-0.24043035757355605,-0.18533621782281687,-0.08963255804507315,-0.06497567647561782,-0.13078349233309208,-0.10100388013060445,-0.07255145312265603,-0.01822842885412923,0.004811100613396422,-0.04131116217761336,0.00015834117302537663,0.00310804803893721,0.017627392954226592,0.03101977543535585,0.00790792542615176,0.053068800534895516,0.06136878010802782,0.08609459442349768,0.09648613056262566,0.07320685611735155,0.15585751595562763,0.1824664785293772,0.22918400235869893,0.24923419059420693,0.20569474777887845,3.043561543735298e-05,5.252129692251675e-05,0.00018170063227981935,0.000266828786704345,9.891752594858143e-05,0.00018171875109442064,0.0016812111448271097,0.009449519434555177,0.014879743022823902,0.004260569324802816,0.0008678266291462437,0.0011658724264316852,0.0018808958593098423,0.002164904874447535,0.0015147749386077724,-0.09904224646717202,-0.06164650827145019,-0.01719448102800261,-0.00967109976497053,-0.03327597377979968,0.016681832254522255,0.019382612385215357,0.0259692694919314,0.028793352625010243,0.022587662329806944,0.015311602833104775,0.023658813909216144,0.08100201264538008,0.130935751960785,0.04372069057179721,-0.006940071986142752,-0.0037014383588512313,0.002230771083121364,0.00539377010708178,-0.0002549650545316839,0.01141315679989979,0.03202283628237983,0.08957918105709797,0.11293711526006649,0.060036445543539735,0.0936666972081517,0.12004696373724112,0.18112200159292066,0.19754179820834364,0.15347102252653097,0.16152131691164817,0.1821902829655361,0.24002633358287964,0.2605871879480152,0.210810381328357,0.04212335892709218,0.09653408869996971,0.2753382549726395,0.3150761237269041,0.1862543002868771
1946,0.23638058842765397,0.27368416265699,0.3424678661890065,0.3734055975926574,0.3072586026751935,0.012535627384660268,0.035277284934131604,0.09756997922155893,0.12243668405601285,0.06590853691297517,-0.2363173977996592,-0.19472443912763288,-0.10016174081471729,-0.07128229281609028,-0.14312068063848096,-0.23611287162164332,-0.181607148516497,-0.08718989975961335,-0.06303420058058336,-0.1276741815761985,-0.09824300034707621,-0.07049559766921411,-0.017656676585592068,0.004783415852115285,-0.04010702533623581,0.00015496066578927716,0.0030382147873588843,0.017272935745148467,0.030406030497147823,0.007743523611617378,0.05387188689743486,0.06230451558924955,0.08742829644692152,0.09798952475747721,0.07433153803020814,0.15735461759262187,0.1842041754318143,0.23162026925638649,0.25195079963710615,0.2077703345776436,3.331892510428742e-05,5.748624961496459e-05,0.00019874602023665678,0.0002917195675068351,0.00010822469598484472,0.00018470430159778226,0.0017086450569493794,0.009605066913854219,0.015125797039454682,0.004330572285701998,0.001005508000638956,0.001338754871530309,0.002138830191023651,0.002455859553506151,0.0017300792865038684,-0.09928229584460824,-0.061845792673915274,-0.01724288129185247,-0.009711603979233744,-0.03338062163939268,0.017009772280120572,0.01976387827115121,0.026481293993220193,0.029361014627425738,0.023032679457972865,0.015502026334972586,0.023958410446543944,0.0820496313321285,0.1326464404109698,0.04428036891562427,-0.004342945227577272,-0.0013777835580198229,0.004798796265790445,0.00864985548905928,0.00130332650708123,0.01221371954176954,0.03440303245512384,0.09512349732916403,0.11916675762717177,0.06430897187151244,0.1029409159675454,0.12930003929041112,0.18931801364663586,0.20536419860426422,0.16227291486565112,0.1757961710818912,0.19644895347491764,0.2556972432521343,0.2763257340706101,0.22561210495018597,-0.09730589209458838,-0.05211946382575505,0.06873657523480699,0.11233746133478925,0.005255262666432762
1947,0.2392580414269612,0.27700539284722664,0.34685898794470116,0.37826871270759477,0.3110983404668554,0.013094195426405933,0.03688765524634846,0.10207207643535647,0.12785221355230175,0.069006006727042,-0.23415661342312033,-0.19318889109593299,-0.09916992004387318,-0.06988125034745533,-0.14207047518427957,-0.2349593624539064,-0.1808391381995467,-0.08685364003295738,-0.06272370704948414,-0.12723085703996317,-0.09833068458775807,-0.07058009955993033,-0.01770788406037778,0.004794246308136182,-0.0401755735305574,0.0001539929136250513,0.003018037313544357,0.01717011380211935,0.030229290173009397,0.00769575757684832,0.054743989314140006,0.06331678315323998,0.08885928729968665,0.09959829663724196,0.07554343415293498,0.15877329469501344,0.18585275482789354,0.233932486708056,0.25452763146701685,0.20973959243912343,3.63785245803177e-05,6.275791418013042e-05,0.00021685637142794404,0.00031818660446101784,0.00011811108039722446,0.00018793636907271552,0.0017384287891778942,0.009773090170730997,0.015390795945038512,0.0044062684512920286,0.0011744244361237826,0.001543594741300524,0.0024329789444105326,0.0027848636870219223,0.0019798968694411966,-0.09947451792538926,-0.06201723738727685,-0.017282728371414396,-0.00974888379061564,-0.0334712334544899,0.01730044679954562,0.020102821754782004,0.026940519220956513,0.02987229824712557,0.023430180350573458,0.015751038032979992,0.024344737727683214,0.08338096221913976,0.13480216504405768,0.04499630909232534,-0.0014777199222996823,0.0006818536854609926,0.009127798344410493,0.014272456517578067,0.004161016789245787,0.012159433888943812,0.03419737713068382,0.09491865643556145,0.11912531967976489,0.06399600084592266,0.10868285252673301,0.13477295790822433,0.19416795168599216,0.21017614160861187,0.16736274383913038,0.18337021864323755,0.2040817811281448,0.26450878314659454,0.285457025887246,0.23372138552468796,-0.07605551660708001,-0.0322019336812166,0.08708665169625257,0.12573286264935463,0.027303838260441443
1948,0.24212966619269607,0.28031685146286117,0.3512296201537727,0.38310143642644623,0.3149231383103925,0.013288961117274607,0.03742665911328076,0.10412060510247262,0.1306216531689197,0.07017468465632959,-0.2363319688738432,-0.19551965153144513,-0.10085002132707688,-0.0706956359016492,-0.14428088359589628,-0.23804555752218204,-0.18359159829491511,-0.08862825701614827,-0.06406281077912919,-0.12956338183981078,-0.10092005592869455,-0.07251395570600316,-0.018297172754034398,0.004685793392775102,-0.04133532382981193,0.00015602202796344123,0.0030598854128202815,0.017393487440848267,0.0306203976891047,0.007797678491622797,0.055689255074071,0.06441111838558454,0.09039779344140995,0.10132421943633162,0.07685003697456151,0.16013123467420134,0.18743462175234846,0.23615305963558436,0.25700408113053624,0.21163020527099352,3.96139089222375e-05,6.833004097401504e-05,0.00023601153270538168,0.00034618847919313644,0.000128568468721734,0.00019142957096321905,0.0017707241706073067,0.009954764196264915,0.01567703210508583,0.004488176405473113,0.0013667090355663364,0.0017740028286155518,0.002758879850537423,0.0031486679999777984,0.002258634980568936,-0.09962665276929081,-0.0621668713664785,-0.017316220307758035,-0.009782765067199413,-0.033551106197646056,0.017544052191403637,0.02038789734081838,0.027332520640840453,0.03031134496151548,0.02376712248496311,0.01614847065371353,0.02495472363471841,0.08545472124519965,0.13814744777044322,0.046119659477516166,-8.386659252836475e-05,0.002342852251056152,0.0136761917858433,0.020227754197165326,0.007122084347367919,0.011768564086236905,0.033017924707787326,0.09230355085895332,0.11635763414605675,0.06191002429340548,0.11107622811981711,0.13674662950780553,0.19594711758436134,0.21216456995061447,0.16908132940091655,0.18610494671264508,0.2067595561558237,0.26812900121947414,0.2896536931730648,0.23673202005836472,-0.10224539925751985,-0.06429025656148966,0.04417953330592997,0.08250866921003949,-0.01039830647219734
1949,0.24494299032732977,0.2835592948187456,0.3555155667104477,0.387843455775226,0.3186732329985762,0.013982811254496439,0.03944203847154721,0.10946475667690478,0.13698706431715185,0.07395108643747335,-0.2391948351469692,-0.1979573159874895,-0.10210902793262874,-0.07128973435949984,-0.1461606650342771,-0.24137630997967371,-0.18638298333679207,-0.09024165138440474,-0.0653107686628403,-0.13171258056843263,-0.10312348241033409,-0.07415523364432168,-0.01885557708665204,0.004239858134167844,-0.04233727758059135,0.0001576712800653677,0.003092428231598252,0.01757611413470768,0.030941336671198773,0.007879846915404016,0.05663893438973894,0.06551163338907652,0.09194852857441342,0.10306477625661113,0.07816577609736768,0.1614371802315503,0.1889560782266315,0.2382964634651498,0.2593943653815288,0.21345298831178122,4.3082293481670056e-05,7.430744869376085e-05,0.00025656532411958045,0.00037624071718013555,0.00013978599680476413,0.00019495594184718438,0.0018032793455319725,0.010138198568876714,0.01596602715473125,0.004570816680911742,0.0015783227230117337,0.0020268498880271152,0.0031149270405364704,0.0035465937546649193,0.0025637554261271657,-0.09974762211333829,-0.062300344841708544,-0.017343935754674446,-0.009813155541333645,-0.03362289650532541,0.017754304278988563,0.02063519729087547,0.027676678952039072,0.030698304322409876,0.024061175946907442,0.016518417247865333,0.02552590352474783,0.08740714897306653,0.14130008854853074,0.04717419089438167,0.0003565481315332657,0.003253423193086446,0.016254966059636777,0.023647186773770982,0.008777761574673472,0.012157352921957727,0.03418088521584487,0.09496104636979612,0.1193537713036073,0.0639638658100179,0.11335716884714678,0.1387378757836722,0.19781182381095883,0.21421198893530555,0.1709004523952648,0.19030467536749648,0.211317702459071,0.27479689664760265,0.2971239072666837,0.24220490240690176,-0.12517627700224382,-0.08912727370771521,0.008996328722552658,0.04446691498507026,-0.038636595519933384
1950,0.24780325298654382,0.286863014084764,0.3598520817410904,0.39263251070402627,0.32248009539080386,0.014498537919888857,0.04091172905076188,0.11329742913903212,0.14151420343166032,0.0766599674619945,-0.244491682766412,-0.2020101124170724,-0.1041484969036495,-0.07274209124560839,-0.14906408727030362,-0.24669949682866385,-0.19058917982945056,-0.0925114412775054,-0.06708267275785673,-0.13476689117691595,-0.10596055399428594,-0.07627802065358043,-0.019593033407110206,0.00349969635149483,-0.04362758166854023,0.00016031762962049598,0.0031447301215719817,0.017864616217117633,0.03144613974935327,0.008010276557336653,0.0575309167494372,0.06654867660654354,0.09341990215781121,0.10472051344534572,0.07941007154360669,0.1628400262478434,0.1905916168193176,0.24054547819045682,0.2618913490869778,0.21538696794858408,4.681678218758527e-05,8.074136196815026e-05,0.0002787113542148678,0.0004086346642606761,0.00015186840686223972,0.00019830731767247407,0.0018339951146403783,0.010311930615833319,0.01624041494572859,0.0046490514760178245,0.0018057684102917785,0.002298312478987816,0.0034962475629119875,0.003972800988926913,0.0028907131854990996,-0.09997869683700435,-0.06250480535478782,-0.01739364855829586,-0.009855084566250626,-0.03373620412433418,0.0179626248941582,0.020879612362366858,0.028015430744234678,0.03107840020477494,0.024350982077041276,0.01691944238980023,0.026144210263651876,0.08951973330441852,0.14471007460333207,0.04831583047095723,0.00024370321212858622,0.0030070341591987826,0.015517326220736366,0.022773950965154128,0.008289527668920577,0.01277272673574724,0.03598732199844876,0.09940469390326641,0.12440958754421312,0.06726737106496991,0.11413377529214566,0.13927654402172346,0.19871921659330613,0.21545767646027236,0.17152496578100346,0.19229598704230047,0.21374031239583907,0.27914103307734167,0.3021916601288314,0.24550625446428384,-0.20956772430610313,-0.1749864615795223,-0.08061482196413018,-0.044388925934448015,-0.12833343024613686
1951,0.2507781956363621,0.29029732695333993,0.36431924968102775,0.3975543277416871,0.32641762244858546,0.014383629923227718,0.040522839811671305,0.11248599244705598,0.14070360134823365,0.0759279467151025,-0.2487527761153354,-0.206248190899767,-0.1073874375595053,-0.07521807653435836,-0.1530251512408672,-0.2507551910263963,-0.19434424332173672,-0.09496291487033898,-0.0688941109623614,-0.1380012349975622,-0.11002121120980188,-0.07930993746800004,-0.020556489682903294,0.00305341702119948,-0.04545785720991317,0.0001621911787533988,0.003181394168908608,0.018074130875843145,0.03181489949645817,0.008104160609779624,0.058405207472514944,0.06756559926171479,0.09486482326240325,0.10634800151276486,0.0806307742367099,0.1643450148663649,0.19234807181111044,0.24291585957954304,0.26451313399838683,0.21744474677925843,5.083861669528258e-05,8.767263129701528e-05,0.0003025701096153317,0.0004435523778137701,0.0001648847041043497,0.00020159243129985892,0.0018641682231115447,0.010482804339719183,0.01651010586034766,0.004725917000247659,0.002048978637388404,0.0025883044396471074,0.0039016960869597333,0.004425786688512821,0.003238971773367053,-0.1005412049692654,-0.06291996894634681,-0.017506435827105413,-0.009930033960999647,-0.03396810170157603,0.018180125388314965,0.02113416860350261,0.028365485024287776,0.0314704328571374,0.024651685894653597,0.017315342750244246,0.026755415490059588,0.09161079453614246,0.14808959066188912,0.04944530287241115,-0.0002774380421921961,0.0019583624812734785,0.012692048097749339,0.01922504728686705,0.006372604670978747,0.013026092493380778,0.03669117735130416,0.10139799518218189,0.12680884296433453,0.0686083150411493,0.11447409431501704,0.13934948519981613,0.19906405182541592,0.21612181438406844,0.17160357659109898,0.19193701565918553,0.2132664551883185,0.27878843478462684,0.3020834925182571,0.24502883129581637,-0.03444710614798154,-0.0037922689346949236,0.08412426644081794,0.11582317642604666,0.04001421204971429
1952,0.25399563586748863,0.29401453885136763,0.3690833323037222,0.40278616001921225,0.33064463044747494,0.01396661502065022,0.03924980220008244,0.10942552755352432,0.13728865626397724,0.07357789616354353,-0.2506716437874699,-0.2091938938089538,-0.1104783895334713,-0.0777784236351815,-0.15651035211191658,-0.2519503862133734,-0.19624755953028705,-0.09663243206929281,-0.07001937990484539,-0.1401664323645444,-0.11403211729789524,-0.08231845503548003,-0.02153481022575045,0.0026116182332157367,-0.04730077297110779,0.00016153511739390368,0.0031665111567578067,0.018012654211544712,0.031711909691245176,0.008073454019485338,0.05932136996540505,0.06862921840760793,0.09636880705266689,0.10803829267239692,0.08190427091768561,0.1660251193982124,0.19430894126300202,0.24550066770064868,0.2673546564704968,0.21971263142520023,5.510561831550123e-05,9.502878075184562e-05,0.0003278968125819985,0.0004806120373299574,0.00017869837916693293,0.00020501906191746383,0.0018958140845902463,0.010661453229399334,0.016791806782741288,0.004806408209122371,0.002309752634585397,0.002896684792912681,0.004327137053566021,0.004899930910771705,0.0036064755703192498,-0.10141579048327459,-0.06353170740550661,-0.017676718902390247,-0.010035973295068132,-0.03431056114653941,0.018403236008349935,0.02139525097978635,0.028723409831980302,0.031870840267921356,0.024959611236260375,0.01763204217925603,0.027247926242224836,0.09330768184407749,0.15084156013516747,0.050358895554029184,-0.0015740800641919303,0.000577787890568658,0.009381550215758807,0.01507359200230165,0.0040672219447489945,0.013058904553671445,0.03675621587198084,0.10181767490955686,0.12744302931550444,0.06877473956851497,0.11582384981148552,0.14059074301817195,0.20033040483840772,0.21757799438632425,0.17276450269395133,0.19174172383591892,0.21276730988875245,0.27739547846089874,0.30057405379043617,0.24406874947431886,0.04721483894280387,0.07900041532760878,0.16807732537169243,0.2020488354590868,0.12302803917679273
1953,0.2576799202521164,0.298269010532175,0.3744224519690787,0.40862222671705234,0.3354234753617856,0.0136621918225752,0.03832874129047833,0.1070809256568256,0.13463954753991741,0.07184625507562413,-0.2555043621794019,-0.2136745961588822,-0.11357766202594266,-0.08026339273803015,-0.1604409760291052,-0.25621422323759047,-0.20008160693359353,-0.09902939705798539,-0.07181997987946921,-0.1433366402700549,-0.11804734232245759,-0.0853183984827826,-0.022508266146694475,0.0019872355781684636,-0.04911469471774132,0.00016318020669452255,0.0031999503354524965,0.01819825272144437,0.03203797840580812,0.008157257647002543,0.060359936331107325,0.06982881200115959,0.09804823419220018,0.10991905746001424,0.08333382476301744,0.16797480713511076,0.19658850663707395,0.24842444187757487,0.27054947732943074,0.2223102271256404,5.9717617170640234e-05,0.00010297871246097938,0.0003552821137975944,0.0005206836083312413,0.00019362965931851703,0.0002089018445469376,0.001931672927140005,0.010862705042114786,0.017108546476034717,0.004897199374323442,0.0025915333845721953,0.003226402609164124,0.004776732928893073,0.005400286853647809,0.0039963868671262824,-0.1024418966505949,-0.06424008842335215,-0.017872872759521954,-0.010154666593652153,-0.03470655033865396,0.018662677778089214,0.02169705041827568,0.02913046240104561,0.03232331905541442,0.02531233548535914,0.018063850923231487,0.027912861665262235,0.09557586316846975,0.15449960064713497,0.05158539538456975,-0.003916325194925607,-0.0009590556300667533,0.006274491610543883,0.01113635120785545,0.001847672760660805,0.013211572144618185,0.03718678157915259,0.103015030384549,0.1289089360489961,0.0695828539617258,0.11661583663893557,0.14130952359782764,0.20154273084074129,0.2191072546786326,0.1736610761102247,0.19137592034233125,0.21228468149594207,0.2765379777672033,0.2997763837271302,0.243403896192517,0.1177770651208136,0.14719493842023246,0.2366379208573309,0.27235584330852286,0.1903432096510305
1954,0.261811018042691,0.3030387433553306,0.3803424793412492,0.4150749996656963,0.3407497073199778,0.013503546957103478,0.0378496825843529,0.10577871080226513,0.13317432456605413,0.07091898953136934,-0.2609664311955353,-0.2184054454367791,-0.11646342564216756,-0.08234458235607053,-0.16430886544521203,-0.26150195920805963,-0.20450371876283868,-0.10158445220811851,-0.07374731648168782,-0.1467823828287067,-0.12196372065659915,-0.08822484950309295,-0.02341388770502984,0.001475341248296837,-0.05084846493112406,0.00016604574061442078,0.0032569712760136434,0.01851099810973975,0.032585533898498484,0.008299070039923615,0.0615988917646625,0.07125350760328485,0.10002297268248006,0.11212047687643203,0.08502335828223766,0.17009419901235104,0.1990679782785016,0.2515786308408384,0.27398759954691665,0.22512573610735562,6.472511266900054e-05,0.00011161039932410507,0.00038502667668929787,0.0005642247745238424,0.00020984658084224629,0.00021348622698119914,0.001974547856904651,0.011101725202883583,0.017483989538346036,0.005005190459059411,0.0029020378815749,0.0035868097067078574,0.00526767367219382,0.00594780427386047,0.004421587930519137,-0.10357354589835088,-0.06501473381918912,-0.018085891971904074,-0.010280805527596902,-0.035138134727960076,0.018947178368377525,0.022027559736869918,0.029573729921806843,0.032815019291698805,0.025697592723884957,0.018556952690427543,0.028672142460669216,0.09816293610940954,0.15866523232482888,0.052984532645566566,-0.006553044819719704,-0.0031491735681539517,0.003759194587517258,0.007918969215039729,0.00026625209637430337,0.013456079694353942,0.037889859767738274,0.10486344430178178,0.13110515206457102,0.07088623844020674,0.11784046939052362,0.1424880414239747,0.20333673445793168,0.22121838998163607,0.1751016853633616,0.1920276490554716,0.21290681737194506,0.2771306563938667,0.3005080241786504,0.24402090792405878,-0.07722997990772328,-0.047265775327698156,0.03874859994165406,0.06956730636205775,-0.004232165609591452
